State1,County1,State2,County2,State3,County3,Returns,Exemptions
36,113,36,065,NY,Oneida,12,27
36,113,36,103,NY,Suffolk,12,22
36,113,36,067,NY,Onondaga,10,11
36,113,,,XX,Same State,123,208
36,113,,,XX,Region 1: Northeast,156,271
36,113,,,XX,Region 2: Midwest,53,105
36,113,,,XX,Region 3: South,237,446
36,113,,,XX,Region 4: West,112,189
36,113,,,XX,Foreign,11,21
36,113,36,113 ,XX,County Non-Migrants,21477,47788
36,115,,,NY,Washington Total Migrati,1304,2454
36,115,36,113,NY,Warren,340,621
36,115,36,091,NY,Saratoga,286,578
36,115,36,083,NY,Rensselaer,81,169
36,115,50,021,Vt,Rutland,62,144
36,115,36,001,NY,Albany,30,38
36,115,50,003,Vt,Bennington,20,32
36,115,57,005,FR,APO / FPO Zip Code,20,33
36,115,36,093,NY,Schenectady,19,24
36,115,36,031,NY,Essex,15,34
36,115,06,073,Ca,San Diego,13,23
36,115,,,XX,Same State,110,218
36,115,,,XX,Region 1: Northeast,98,174
36,115,,,XX,Region 2: Midwest,19,29
36,115,,,XX,Region 3: South,134,241
36,115,,,XX,Region 4: West,57,96
36,115,36,115 ,XX,County Non-Migrants,20034,46256
36,117,,,NY,Wayne Total Migration Fl,1986,3674
36,117,36,055,NY,Monroe,742,1286
36,117,36,069,NY,Ontario,314,600
36,117,36,011,NY,Cayuga,69,147
36,117,36,099,NY,Seneca,50,105
36,117,36,067,NY,Onondaga,32,63
36,117,36,029,NY,Erie,30,45
36,117,57,005,FR,APO / FPO Zip Code,29,44
36,117,36,075,NY,Oswego,21,36
36,117,36,123,NY,Yates,20,35
36,117,36,089,NY,St. Lawrence,20,31
36,117,36,051,NY,Livingston,18,32
36,117,36,045,NY,Jefferson,14,41
36,117,12,103,Fl,Pinellas,13,26
36,117,36,101,NY,Steuben,10,23
36,117,04,013,Az,Maricopa,10,22
36,117,,,XX,Same State,123,211
36,117,,,XX,Region 1: Northeast,67,138
36,117,,,XX,Region 2: Midwest,62,143
36,117,,,XX,Region 3: South,262,519
36,117,,,XX,Region 4: West,80,127
36,117,36,117 ,XX,County Non-Migrants,32602,77376
36,119,,,NY,Westchester Total Migrat,18596,33830
36,119,36,061,NY,New York,1862,2856
36,119,09,001,Ct,Fairfield,1524,2870
36,119,36,005,NY,Bronx,1324,2477
36,119,36,079,NY,Putnam,1208,2297
36,119,36,027,NY,Dutchess,782,1640
36,119,36,081,NY,Queens,502,851
36,119,36,087,NY,Rockland,423,847
36,119,36,059,NY,Nassau,361,657
36,119,12,099,Fl,Palm Beach,350,681
36,119,57,001,FR,Foreign / Overseas,344,743
36,119,34,003,NJ,Bergen,330,632
36,119,36,047,NY,Kings,323,544
36,119,36,071,NY,Orange,315,695
36,119,36,103,NY,Suffolk,276,486
36,119,12,011,Fl,Broward,270,494
36,119,06,037,Ca,Los Angeles,261,431
36,119,12,025,Fl,Dade,177,341
36,119,34,017,NJ,Hudson,159,237
36,119,09,009,Ct,New Haven,147,255
36,119,25,017,Ma,Middlesex,130,196
36,119,11,001,DC,"Wash.,D.C.",123,159
36,119,17,031,Il,Cook,121,200
36,119,06,075,Ca,San Francisco,108,131
36,119,13,121,Ga,Fulton,108,215
36,119,36,111,NY,Ulster,101,184
36,119,34,023,NJ,Middlesex,96,175
36,119,12,103,Fl,Pinellas,95,165
36,119,25,025,Ma,Suffolk,91,106
36,119,12,095,Fl,Orange,87,202
36,119,24,031,Md,Montgomery,87,165
36,119,34,027,NJ,Morris,85,136
36,119,36,001,NY,Albany,85,123
36,119,34,013,NJ,Essex,81,148
36,119,13,089,Ga,De Kalb,81,143
36,119,42,101,Pa,Philadelphia,75,112
36,119,06,073,Ca,San Diego,74,119
36,119,48,201,Tx,Harris,70,143
36,119,04,013,Az,Maricopa,69,121
36,119,12,115,Fl,Sarasota,69,119
36,119,13,067,Ga,Cobb,68,131
36,119,09,005,Ct,Litchfield,67,126
36,119,06,059,Ca,Orange,65,120
36,119,09,003,Ct,Hartford,64,108
36,119,34,025,NJ,Monmouth,63,166
36,119,36,055,NY,Monroe,63,113
36,119,12,057,Fl,Hillsborough,62,138
36,119,36,029,NY,Erie,61,89
36,119,51,059,Va,Fairfax,61,117
36,119,57,005,FR,APO / FPO Zip Code,60,83
36,119,34,029,NJ,Ocean,56,93
36,119,36,067,NY,Onondaga,56,88
36,119,06,085,Ca,Santa Clara,55,123
36,119,34,039,NJ,Union,55,114
36,119,12,009,Fl,Brevard,55,113
36,119,37,183,NC,Wake,54,108
36,119,34,031,NJ,Passaic,53,103
36,119,34,035,NJ,Somerset,53,84
36,119,53,033,Wa,King,51,72
36,119,08,013,Co,Boulder,49,70
36,119,57,003,FR,Foreign / Puerto Rico,48,134
36,119,12,127,Fl,Volusia,48,84
36,119,51,013,Va,Arlington,47,52
36,119,36,085,NY,Richmond,47,87
36,119,25,021,Ma,Norfolk,43,73
36,119,42,091,Pa,Montgomery,43,79
36,119,36,091,NY,Saratoga,43,82
36,119,32,003,Nv,Clark,42,77
36,119,25,001,Ma,Barnstable,42,70
36,119,24,033,Md,Prince George's,41,62
36,119,48,113,Tx,Dallas,41,71
36,119,06,001,Ca,Alameda,40,54
36,119,12,111,Fl,St. Lucie,39,75
36,119,12,071,Fl,Lee,39,77
36,119,34,021,NJ,Mercer,39,70
36,119,04,019,Az,Pima,36,57
36,119,36,105,NY,Sullivan,36,71
36,119,27,053,Mn,Hennepin,35,65
36,119,39,049,Oh,Franklin,34,60
36,119,24,510,Md,Baltimore city,33,47
36,119,10,003,De,New Castle,32,51
36,119,39,035,Oh,Cuyahoga,32,60
36,119,12,101,Fl,Pasco,32,62
36,119,06,081,Ca,San Mateo,32,53
36,119,48,453,Tx,Travis,32,57
36,119,36,083,NY,Rensselaer,31,45
36,119,51,810,Va,Virginia Beach city,31,50
36,119,42,003,Pa,Allegheny,31,61
36,119,39,061,Oh,Hamilton,30,54
36,119,12,021,Fl,Collier,30,64
36,119,15,003,Hi,Honolulu,30,51
36,119,37,063,NC,Durham,29,45
36,119,36,039,NY,Greene,28,61
36,119,42,017,Pa,Bucks,28,48
36,119,37,119,NC,Mecklenburg,28,55
36,119,42,045,Pa,Delaware,28,51
36,119,12,035,Fl,Flagler,27,61
36,119,12,085,Fl,Martin,27,56
36,119,36,007,NY,Broome,26,44
36,119,12,031,Fl,Duval,26,59
36,119,09,011,Ct,New London,25,45
36,119,12,109,Fl,St. Johns,25,45
36,119,13,135,Ga,Gwinnett,25,62
36,119,51,510,Va,Alexandria city,25,31
36,119,50,007,Vt,Chittenden,24,39
36,119,34,005,NJ,Burlington,24,50
36,119,08,031,Co,Denver,24,39
36,119,24,005,Md,Baltimore,24,59
36,119,12,117,Fl,Seminole,24,54
36,119,25,009,Ma,Essex,23,35
36,119,12,081,Fl,Manatee,23,33
36,119,37,081,NC,Guilford,23,38
36,119,45,013,SC,Beaufort,23,42
36,119,36,021,NY,Columbia,23,45
36,119,26,125,Mi,Oakland,23,50
36,119,13,051,Ga,Chatham,22,43
36,119,42,029,Pa,Chester,22,45
36,119,36,025,NY,Delaware,22,43
36,119,51,760,Va,Richmond city,22,34
36,119,25,027,Ma,Worcester,22,37
36,119,34,001,NJ,Atlantic,21,45
36,119,17,043,Il,Du Page,21,48
36,119,42,103,Pa,Pike,21,45
36,119,33,009,NH,Grafton,20,26
36,119,34,037,NJ,Sussex,20,42
36,119,42,089,Pa,Monroe,20,46
36,119,12,105,Fl,Polk,20,45
36,119,06,013,Ca,Contra Costa,20,33
36,119,33,011,NH,Hillsborough,19,33
36,119,12,053,Fl,Hernando,19,43
36,119,06,041,Ca,Marin,19,44
36,119,36,095,NY,Schoharie,19,33
36,119,12,015,Fl,Charlotte,19,37
36,119,55,025,Wi,Dane,19,35
36,119,36,075,NY,Oswego,18,34
36,119,37,135,NC,Orange,18,38
36,119,12,083,Fl,Marion,17,34
36,119,36,093,NY,Schenectady,17,26
36,119,12,061,Fl,Indian River,17,27
36,119,06,071,Ca,San Bernardino,17,39
36,119,45,019,SC,Charleston,16,31
36,119,08,041,Co,El Paso,16,23
36,119,35,049,NM,Santa Fe,16,30
36,119,45,051,SC,Horry,16,29
36,119,35,001,NM,Bernalillo,16,24
36,119,08,059,Co,Jefferson,16,23
36,119,08,005,Co,Arapahoe,16,34
36,119,34,007,NJ,Camden,15,27
36,119,42,071,Pa,Lancaster,15,27
36,119,36,065,NY,Oneida,15,25
36,119,24,003,Md,Anne Arundel,15,27
36,119,09,007,Ct,Middlesex,15,19
36,119,48,439,Tx,Tarrant,15,47
36,119,37,133,NC,Onslow,15,21
36,119,24,027,Md,Howard,15,26
36,119,34,019,NJ,Hunterdon,14,41
36,119,47,157,Tn,Shelby,14,38
36,119,42,079,Pa,Luzerne,14,35
36,119,25,005,Ma,Bristol,14,29
36,119,37,051,NC,Cumberland,14,29
36,119,06,065,Ca,Riverside,14,19
36,119,36,109,NY,Tompkins,14,18
36,119,50,025,Vt,Windham,14,22
36,119,51,710,Va,Norfolk city,13,17
36,119,17,097,Il,Lake,13,29
36,119,26,049,Mi,Genesee,13,23
36,119,48,029,Tx,Bexar,13,18
36,119,37,049,NC,Craven,13,25
36,119,29,189,Mo,St. Louis,13,22
36,119,25,003,Ma,Berkshire,12,28
36,119,49,035,Ut,Salt Lake,12,20
36,119,36,077,NY,Otsego,12,27
36,119,51,041,Va,Chesterfield,12,26
36,119,22,071,La,Orleans,11,13
36,119,51,153,Va,Prince William,11,19
36,119,23,005,Me,Cumberland,11,22
36,119,26,161,Mi,Washtenaw,11,12
36,119,25,015,Ma,Hampshire,11,13
36,119,29,510,Mo,St. Louis city,11,21
36,119,50,003,Vt,Bennington,11,16
36,119,37,129,NC,New Hanover,11,30
36,119,25,023,Ma,Plymouth,11,23
36,119,42,095,Pa,Northampton,11,16
36,119,41,051,Or,Multnomah,11,20
36,119,27,109,Mn,Olmsted,11,21
36,119,12,097,Fl,Osceola,11,23
36,119,47,037,Tn,Davidson,11,23
36,119,42,127,Pa,Wayne,10,28
36,119,42,069,Pa,Lackawanna,10,23
36,119,42,077,Pa,Lehigh,10,17
36,119,21,067,Ky,Fayette,10,17
36,119,45,045,SC,Greenville,10,20
36,119,25,013,Ma,Hampden,10,25
36,119,44,007,RI,Providence,10,13
36,119,36,115,NY,Washington,10,19
36,119,36,063,NY,Niagara,10,16
36,119,36,045,NY,Jefferson,10,15
36,119,06,067,Ca,Sacramento,10,19
36,119,26,163,Mi,Wayne,10,16
36,119,12,001,Fl,Alachua,10,20
36,119,21,111,Ky,Jefferson,10,27
36,119,33,015,NH,Rockingham,10,22
36,119,29,095,Mo,Jackson,10,17
36,119,50,021,Vt,Rutland,10,10
36,119,34,041,NJ,Warren,10,19
36,119,,,XX,Same State,88,166
36,119,,,XX,Region 1: Northeast,234,398
36,119,,,XX,Region 2: Midwest,280,523
36,119,,,XX,Region 3: South,698,1344
36,119,,,XX,Region 4: West,292,493
36,119,36,119 ,XX,County Non-Migrants,317650,661821
36,121,,,NY,Wyoming Total Migration,882,1673
36,121,36,029,NY,Erie,177,301
36,121,36,037,NY,Genesee,157,299
36,121,36,009,NY,Cattaraugus,73,152
36,121,36,051,NY,Livingston,72,148
36,121,36,055,NY,Monroe,64,102
36,121,36,003,NY,Allegany,21,51
36,121,57,005,FR,APO / FPO Zip Code,11,23
36,121,36,101,NY,Steuben,10,22
36,121,36,013,NY,Chautauqua,10,11
36,121,,,XX,Same State,66,124
36,121,,,XX,Region 1: Northeast,33,71
36,121,,,XX,Region 2: Midwest,32,57
36,121,,,XX,Region 3: South,121,236
36,121,,,XX,Region 4: West,35,76
36,121,36,121 ,XX,County Non-Migrants,13665,32852
36,123,,,NY,Yates Total Migration Fl,474,860
36,123,36,069,NY,Ontario,124,252
36,123,36,101,NY,Steuben,41,83
36,123,36,055,NY,Monroe,36,49
36,123,36,097,NY,Schuyler,30,63
36,123,36,099,NY,Seneca,10,18
36,123,36,117,NY,Wayne,10,14
36,123,,,XX,Same State,78,127
36,123,,,XX,Region 1: Northeast,27,52
36,123,,,XX,Region 2: Midwest,12,29
36,123,,,XX,Region 3: South,83,141
36,123,,,XX,Region 4: West,23,32
36,123,36,123 ,XX,County Non-Migrants,7482,17555
