State1,County1,State2,County2,State3,County3,Returns,Exemptions,Income
36,47,6,71,Ca,San Bernardino,32,56,
36,47,51,87,Va,Henrico,32,75,
36,47,51,153,Va,Prince William,31,73,
36,47,37,63,NC,Durham,31,54,
36,47,36,39,NY,Greene,31,70,
36,47,34,37,NJ,Sussex,31,63,
36,47,45,75,SC,Orangeburg,31,58,
36,47,51,510,Va,Alexandria city,31,64,
36,47,42,127,Pa,Wayne,30,71,
36,47,36,25,NY,Delaware,30,66,
36,47,51,13,Va,Arlington,30,48,
36,47,42,71,Pa,Lancaster,30,59,
36,47,25,27,Ma,Worcester,30,79,
36,47,12,105,Fl,Polk,29,70,
36,47,6,65,Ca,Riverside,29,64,
36,47,42,79,Pa,Luzerne,29,68,
36,47,51,650,Va,Hampton city,29,60,
36,47,13,245,Ga,Richmond,29,74,
36,47,42,11,Pa,Berks,28,72,
36,47,41,51,Or,Multnomah,28,48,
36,47,36,21,NY,Columbia,28,56,
36,47,12,115,Fl,Sarasota,28,54,
36,47,9,11,Ct,New London,27,44,
36,47,12,35,Fl,Flagler,27,50,
36,47,25,9,Ma,Essex,27,51,
36,47,37,67,NC,Forsyth,26,49,
36,47,13,63,Ga,Clayton,26,63,
36,47,36,91,NY,Saratoga,25,49,
36,47,34,19,NJ,Hunterdon,25,42,
36,47,42,29,Pa,Chester,25,49,
36,47,48,439,Tx,Tarrant,25,49,
36,47,26,125,Mi,Oakland,23,52,
36,47,55,25,Wi,Dane,23,35,
36,47,42,43,Pa,Dauphin,23,55,
36,47,53,53,Wa,Pierce,22,33,
36,47,6,67,Ca,Sacramento,22,40,
36,47,6,81,Ca,San Mateo,22,33,
36,47,12,21,Fl,Collier,22,41,
36,47,47,37,Tn,Davidson,22,39,
36,47,39,61,Oh,Hamilton,22,41,
36,47,8,41,Co,El Paso,22,33,
36,47,34,41,NJ,Warren,21,54,
36,47,51,550,Va,Chesapeake city,21,42,
36,47,45,15,SC,Berkeley,21,53,
36,47,36,65,NY,Oneida,21,38,
36,47,13,51,Ga,Chatham,20,40,
36,47,22,71,La,Orleans,20,28,
36,47,51,41,Va,Chesterfield,19,36,
36,47,55,79,Wi,Milwaukee,19,38,
36,47,24,27,Md,Howard,19,34,
36,47,42,45,Pa,Delaware,19,27,
36,47,18,97,In,Marion,19,43,
36,47,23,5,Me,Cumberland,19,30,
36,47,36,93,NY,Schenectady,19,28,
36,47,36,77,NY,Otsego,19,30,
36,47,26,161,Mi,Washtenaw,18,27,
36,47,6,13,Ca,Contra Costa,18,22,
36,47,47,157,Tn,Shelby,18,29,
36,47,8,5,Co,Arapahoe,18,33,
36,47,12,1,Fl,Alachua,18,31,
36,47,48,157,Tx,Fort Bend,18,42,
36,47,42,69,Pa,Lackawanna,17,36,
36,47,37,49,NC,Craven,17,36,
36,47,37,147,NC,Pitt,17,28,
36,47,45,31,SC,Darlington,17,33,
36,47,42,25,Pa,Carbon,17,51,
36,47,57,7,FR,Foreign / Virgin Islands,17,32,
36,47,49,35,Ut,Salt Lake,16,29,
36,47,9,5,Ct,Litchfield,16,28,
36,47,24,3,Md,Anne Arundel,16,27,
36,47,1,97,Al,Mobile,15,30,
36,47,45,13,SC,Beaufort,15,27,
36,47,25,23,Ma,Plymouth,15,27,
36,47,36,83,NY,Rensselaer,15,28,
36,47,13,179,Ga,Liberty,15,30,
36,47,45,3,SC,Aiken,15,34,
36,47,45,45,SC,Greenville,15,29,
36,47,37,135,NC,Orange,14,19,
36,47,6,53,Ca,Monterey,14,35,
36,47,8,13,Co,Boulder,14,22,
36,47,1,73,Al,Jefferson,14,32,
36,47,48,141,Tx,El Paso,14,30,
36,47,37,13,NC,Beaufort,14,30,
36,47,29,189,Mo,St. Louis,14,25,
36,47,29,510,Mo,St. Louis city,14,20,
36,47,48,27,Tx,Bell,14,31,
36,47,37,129,NC,New Hanover,14,36,
36,47,33,15,NH,Rockingham,13,25,
36,47,39,153,Oh,Summit,13,15,
36,47,25,3,Ma,Berkshire,13,14,
36,47,6,97,Ca,Sonoma,13,20,
36,47,9,7,Ct,Middlesex,13,26,
36,47,45,85,SC,Sumter,13,32,
36,47,27,123,Mn,Ramsey,13,25,
36,47,34,9,NJ,Cape May,13,21,
36,47,45,41,SC,Florence,13,26,
36,47,48,85,Tx,Collin,13,30,
36,47,37,61,NC,Duplin,13,28,
36,47,29,95,Mo,Jackson,13,22,
36,47,42,133,Pa,York,13,28,
36,47,53,61,Wa,Snohomish,12,22,
36,47,45,51,SC,Horry,12,25,
36,47,51,730,Va,Petersburg city,12,31,
36,47,22,115,La,Vernon,12,19,
36,47,36,57,NY,Montgomery,12,23,
36,47,12,69,Fl,Lake,12,25,
36,47,17,43,Il,Du Page,12,20,
36,47,45,27,SC,Clarendon,12,17,
36,47,12,17,Fl,Citrus,12,29,
36,47,35,49,NM,Santa Fe,11,13,
36,47,36,95,NY,Schoharie,11,30,
36,47,10,1,De,Kent,11,20,
36,47,34,11,NJ,Cumberland,11,27,
36,47,45,69,SC,Marlboro,11,25,
36,47,1,89,Al,Madison,11,21,
36,47,25,5,Ma,Bristol,11,16,
36,47,12,81,Fl,Manatee,11,16,
36,47,6,111,Ca,Ventura,11,18,
36,47,33,9,NH,Grafton,11,12,
36,47,21,111,Ky,Jefferson,11,18,
36,47,34,15,NJ,Gloucester,11,22,
36,47,25,1,Ma,Barnstable,10,13,
36,47,12,33,Fl,Escambia,10,16,
36,47,12,109,Fl,St. Johns,10,19,
36,47,24,25,Md,Harford,10,19,
36,47,51,740,Va,Portsmouth city,10,18,
36,47,45,9,SC,Bamberg,10,23,
36,47,36,45,NY,Jefferson,10,20,
36,47,39,113,Oh,Montgomery,10,24,
36,47,37,47,NC,Columbus,10,18,
36,47,6,41,Ca,Marin,10,15,
36,47,31,55,Ne,Douglas,10,19,
36,47,40,31,Ok,Comanche,10,19,
36,47,20,173,Ks,Sedgwick,10,17,
36,47,20,61,Ks,Geary,10,18,
36,47,8,59,Co,Jefferson,10,15,
36,47,6,29,Ca,Kern,10,15,
36,47,42,27,Pa,Centre,10,13,
36,47,,,XX,Same State,103,178,
36,47,,,XX,Region 1: Northeast,197,323,
36,47,,,XX,Region 2: Midwest,261,470,
36,47,,,XX,Region 3: South,874,1757,
36,47,,,XX,Region 4: West,207,349,
36,47,36,47,XX,County Non-Migrants,669420,1430303,
36,49,,,NY,Lewis Total Migration Fl,546,1133,
36,49,36,45,NY,Jefferson,117,269,
36,49,36,65,NY,Oneida,73,142,
36,49,36,89,NY,St. Lawrence,40,80,
36,49,36,67,NY,Onondaga,19,24,
36,49,36,55,NY,Monroe,17,24,
36,49,57,5,FR,APO / FPO Zip Code,15,36,
36,49,36,75,NY,Oswego,11,18,
36,49,,,XX,Same State,76,131,
36,49,,,XX,Region 1: Northeast,43,81,
36,49,,,XX,Region 2: Midwest,30,79,
36,49,,,XX,Region 3: South,74,182,
36,49,,,XX,Region 4: West,31,67,
36,49,36,49,XX,County Non-Migrants,8959,22522,
36,51,,,NY,Livingston Total Migrati,1448,2590,
36,51,36,55,NY,Monroe,511,862,
36,51,36,69,NY,Ontario,112,214,
36,51,36,101,NY,Steuben,82,177,
36,51,36,37,NY,Genesee,81,166,
36,51,36,121,NY,Wyoming,75,150,
36,51,36,29,NY,Erie,35,50,
36,51,36,3,NY,Allegany,25,58,
36,51,36,117,NY,Wayne,16,36,
36,51,36,67,NY,Onondaga,10,18,
36,51,36,9,NY,Cattaraugus,10,18,
36,51,,,XX,Same State,119,201,
36,51,,,XX,Region 1: Northeast,73,136,
36,51,,,XX,Region 2: Midwest,47,94,
36,51,,,XX,Region 3: South,176,287,
36,51,,,XX,Region 4: West,63,105,
36,51,,,XX,Foreign,13,18,
36,51,36,51,XX,County Non-Migrants,20341,47028,
36,53,,,NY,Madison Total Migration,1674,3251,
36,53,36,67,NY,Onondaga,515,935,
36,53,36,65,NY,Oneida,322,679,
36,53,36,17,NY,Chenango,68,146,
36,53,36,75,NY,Oswego,53,121,
36,53,36,43,NY,Herkimer,22,48,
36,53,36,55,NY,Monroe,22,35,
36,53,36,23,NY,Cortland,22,47,
36,53,36,29,NY,Erie,20,36,
36,53,57,5,FR,APO / FPO Zip Code,16,24,
36,53,36,77,NY,Otsego,15,30,
36,53,36,11,NY,Cayuga,13,23,
36,53,36,89,NY,St. Lawrence,12,26,
36,53,36,1,NY,Albany,11,11,
36,53,36,109,NY,Tompkins,10,15,
36,53,,,XX,Same State,139,264,
36,53,,,XX,Region 1: Northeast,89,177,
36,53,,,XX,Region 2: Midwest,48,81,
36,53,,,XX,Region 3: South,211,440,
36,53,,,XX,Region 4: West,66,113,
36,53,36,53,XX,County Non-Migrants,23094,53742,
36,55,,,NY,Monroe Total Migration F,11093,19679,
36,55,36,117,NY,Wayne,826,1698,
36,55,36,69,NY,Ontario,789,1432,
36,55,36,51,NY,Livingston,536,990,
36,55,36,29,NY,Erie,456,719,
36,55,36,73,NY,Orleans,413,853,
36,55,36,37,NY,Genesee,291,514,
36,55,36,67,NY,Onondaga,205,324,
36,55,36,101,NY,Steuben,132,245,
36,55,6,37,Ca,Los Angeles,125,165,
36,55,57,1,FR,Foreign / Overseas,107,224,
36,55,57,5,FR,APO / FPO Zip Code,103,152,
36,55,36,61,NY,New York,99,113,
36,55,12,103,Fl,Pinellas,95,159,
36,55,6,73,Ca,San Diego,94,134,
36,55,4,13,Az,Maricopa,89,147,
36,55,17,31,Il,Cook,87,121,
36,55,51,59,Va,Fairfax,86,151,
36,55,25,17,Ma,Middlesex,84,128,
36,55,12,11,Fl,Broward,84,152,
36,55,12,95,Fl,Orange,71,116,
36,55,36,109,NY,Tompkins,71,105,
36,55,12,99,Fl,Palm Beach,71,115,
36,55,36,1,NY,Albany,64,90,
36,55,42,3,Pa,Allegheny,62,93,
36,55,12,57,Fl,Hillsborough,60,107,
36,55,36,65,NY,Oneida,60,107,
36,55,36,63,NY,Niagara,60,101,
36,55,12,25,Fl,Dade,58,100,
36,55,36,3,NY,Allegany,57,97,
36,55,11,1,DC,"Wash.,D.C.",56,63,
36,55,6,59,Ca,Orange,55,92,
36,55,53,33,Wa,King,55,85,
36,55,48,201,Tx,Harris,55,92,
36,55,36,121,NY,Wyoming,54,100,
36,55,42,101,Pa,Philadelphia,53,76,
36,55,12,71,Fl,Lee,52,101,
36,55,36,103,NY,Suffolk,52,90,
36,55,36,13,NY,Chautauqua,51,85,
36,55,39,35,Oh,Cuyahoga,51,81,
36,55,13,121,Ga,Fulton,49,83,
36,55,6,75,Ca,San Francisco,49,58,
36,55,9,1,Ct,Fairfield,49,82,
36,55,36,119,NY,Westchester,49,77,
36,55,12,127,Fl,Volusia,46,89,
36,55,36,45,NY,Jefferson,46,87,
36,55,6,85,Ca,Santa Clara,46,77,
36,55,36,89,NY,St. Lawrence,43,68,
36,55,36,75,NY,Oswego,43,68,
36,55,32,3,Nv,Clark,43,69,
36,55,24,31,Md,Montgomery,42,66,
36,55,36,7,NY,Broome,42,68,
36,55,39,49,Oh,Franklin,41,80,
36,55,36,47,NY,Kings,41,61,
36,55,48,113,Tx,Dallas,40,72,
36,55,42,91,Pa,Montgomery,39,82,
36,55,25,25,Ma,Suffolk,38,42,
36,55,8,13,Co,Boulder,38,70,
36,55,13,89,Ga,De Kalb,37,59,
36,55,36,123,NY,Yates,36,65,
36,55,27,53,Mn,Hennepin,35,69,
36,55,12,115,Fl,Sarasota,35,53,
36,55,6,1,Ca,Alameda,35,65,
36,55,9,3,Ct,Hartford,34,58,
36,55,36,9,NY,Cattaraugus,33,56,
36,55,36,15,NY,Chemung,33,55,
36,55,37,183,NC,Wake,32,70,
36,55,12,21,Fl,Collier,32,44,
36,55,37,119,NC,Mecklenburg,32,62,
36,55,26,125,Mi,Oakland,32,66,
36,55,57,3,FR,Foreign / Puerto Rico,31,76,
36,55,36,81,NY,Queens,31,37,
36,55,12,9,Fl,Brevard,31,48,
36,55,36,91,NY,Saratoga,30,42,
36,55,36,11,NY,Cayuga,29,51,
36,55,17,43,Il,Du Page,29,58,
36,55,25,21,Ma,Norfolk,28,46,
36,55,12,117,Fl,Seminole,28,56,
36,55,36,71,NY,Orange,28,57,
36,55,13,67,Ga,Cobb,28,56,
36,55,24,510,Md,Baltimore city,28,46,
36,55,9,9,Ct,New Haven,27,49,
36,55,36,99,NY,Seneca,27,55,
36,55,51,13,Va,Arlington,26,26,
36,55,36,59,NY,Nassau,26,44,
36,55,48,453,Tx,Travis,26,44,
36,55,34,27,NJ,Morris,26,41,
36,55,12,105,Fl,Polk,25,40,
36,55,51,510,Va,Alexandria city,25,27,
36,55,24,3,Md,Anne Arundel,25,41,
36,55,36,27,NY,Dutchess,25,41,
36,55,8,41,Co,El Paso,25,44,
36,55,4,19,Az,Pima,24,43,
36,55,12,81,Fl,Manatee,24,43,
36,55,12,31,Fl,Duval,24,35,
36,55,24,33,Md,Prince George's,24,43,
36,55,37,133,NC,Onslow,24,42,
36,55,24,5,Md,Baltimore,24,40,
36,55,34,23,NJ,Middlesex,24,35,
36,55,12,101,Fl,Pasco,23,40,
36,55,25,9,Ma,Essex,23,40,
36,55,15,3,Hi,Honolulu,23,40,
36,55,36,83,NY,Rensselaer,23,37,
36,55,10,3,De,New Castle,22,41,
36,55,51,810,Va,Virginia Beach city,22,37,
36,55,12,15,Fl,Charlotte,22,43,
36,55,8,31,Co,Denver,22,30,
36,55,39,113,Oh,Montgomery,22,38,
36,55,44,7,RI,Providence,21,34,
36,55,37,67,NC,Forsyth,21,46,
36,55,26,161,Mi,Washtenaw,21,34,
36,55,48,439,Tx,Tarrant,20,48,
36,55,39,61,Oh,Hamilton,20,31,
36,55,42,49,Pa,Erie,20,31,
36,55,34,25,NJ,Monmouth,20,34,
36,55,26,163,Mi,Wayne,20,43,
36,55,6,13,Ca,Contra Costa,20,32,
36,55,33,11,NH,Hillsborough,19,39,
36,55,36,53,NY,Madison,18,36,
36,55,37,51,NC,Cumberland,18,27,
36,55,48,27,Tx,Bell,18,36,
36,55,37,63,NC,Durham,18,27,
36,55,48,85,Tx,Collin,18,44,
36,55,47,157,Tn,Shelby,18,32,
36,55,29,189,Mo,St. Louis,17,37,
36,55,12,97,Fl,Osceola,17,34,
36,55,34,7,NJ,Camden,17,33,
36,55,12,69,Fl,Lake,17,41,
36,55,36,33,NY,Franklin,16,24,
36,55,24,27,Md,Howard,16,21,
36,55,36,23,NY,Cortland,16,30,
36,55,50,7,Vt,Chittenden,16,27,
36,55,36,93,NY,Schenectady,16,31,
36,55,26,49,Mi,Genesee,16,34,
36,55,34,17,NJ,Hudson,16,18,
36,55,34,3,NJ,Bergen,16,28,
36,55,6,71,Ca,San Bernardino,16,29,
36,55,39,95,Oh,Lucas,16,27,
36,55,42,29,Pa,Chester,16,43,
36,55,25,27,Ma,Worcester,16,23,
36,55,34,35,NJ,Somerset,15,27,
36,55,13,135,Ga,Gwinnett,15,34,
36,55,48,29,Tx,Bexar,15,28,
36,55,6,81,Ca,San Mateo,15,21,
36,55,45,51,SC,Horry,15,30,
36,55,34,13,NJ,Essex,15,29,
36,55,39,153,Oh,Summit,14,24,
36,55,36,77,NY,Otsego,14,28,
36,55,36,17,NY,Chenango,14,15,
36,55,9,11,Ct,New London,14,18,
36,55,42,17,Pa,Bucks,14,24,
36,55,47,37,Tn,Davidson,13,24,
36,55,42,27,Pa,Centre,13,20,
36,55,36,111,NY,Ulster,13,21,
36,55,36,87,NY,Rockland,13,20,
36,55,55,79,Wi,Milwaukee,13,21,
36,55,55,25,Wi,Dane,13,22,
36,55,6,65,Ca,Riverside,13,20,
36,55,33,15,NH,Rockingham,13,25,
36,55,36,97,NY,Schuyler,13,17,
36,55,8,69,Co,Larimer,12,28,
36,55,41,51,Or,Multnomah,12,14,
36,55,36,5,NY,Bronx,12,19,
36,55,37,135,NC,Orange,12,19,
36,55,12,1,Fl,Alachua,12,23,
36,55,17,97,Il,Lake,12,23,
36,55,12,73,Fl,Leon,11,14,
36,55,25,1,Ma,Barnstable,11,22,
36,55,45,19,SC,Charleston,11,11,
36,55,34,39,NJ,Union,11,23,
36,55,18,97,In,Marion,11,18,
36,55,34,21,NJ,Mercer,11,16,
36,55,34,5,NJ,Burlington,11,21,
36,55,42,41,Pa,Cumberland,11,18,
36,55,51,121,Va,Montgomery,11,14,
36,55,6,53,Ca,Monterey,11,14,
36,55,25,13,Ma,Hampden,11,17,
36,55,42,45,Pa,Delaware,10,15,
36,55,12,17,Fl,Citrus,10,19,
36,55,51,153,Va,Prince William,10,22,
36,55,21,111,Ky,Jefferson,10,18,
36,55,51,760,Va,Richmond city,10,17,
36,55,37,21,NC,Buncombe,10,19,
36,55,36,107,NY,Tioga,10,13,
36,55,36,19,NY,Clinton,10,15,
36,55,39,41,Oh,Delaware,10,32,
36,55,21,67,Ky,Fayette,10,22,
36,55,20,91,Ks,Johnson,10,19,
36,55,45,45,SC,Greenville,10,19,
36,55,8,5,Co,Arapahoe,10,18,
36,55,,,XX,Same State,71,118,
36,55,,,XX,Region 1: Northeast,297,575,
36,55,,,XX,Region 2: Midwest,421,824,
36,55,,,XX,Region 3: South,778,1518,
36,55,,,XX,Region 4: West,323,570,
36,55,36,55,XX,County Non-Migrants,268665,577161,
36,57,,,NY,Montgomery Total Migrati,961,1844,
36,57,36,35,NY,Fulton,252,518,
36,57,36,93,NY,Schenectady,98,175,
36,57,36,91,NY,Saratoga,80,155,
36,57,36,1,NY,Albany,61,102,
36,57,36,43,NY,Herkimer,48,101,
36,57,36,95,NY,Schoharie,26,69,
36,57,36,65,NY,Oneida,21,27,
36,57,36,83,NY,Rensselaer,12,26,
36,57,36,77,NY,Otsego,10,25,
36,57,36,67,NY,Onondaga,10,18,
36,57,36,55,NY,Monroe,10,17,
36,57,,,XX,Same State,82,160,
36,57,,,XX,Region 1: Northeast,57,94,
36,57,,,XX,Region 2: Midwest,27,57,
36,57,,,XX,Region 3: South,112,216,
36,57,,,XX,Region 4: West,55,84,
36,57,36,57,XX,County Non-Migrants,18874,41528,
36,59,,,NY,Nassau Total Migration F,27202,48688,
36,59,36,103,NY,Suffolk,6454,12184,
36,59,36,81,NY,Queens,3199,5714,
36,59,36,61,NY,New York,2168,2917,
36,59,12,99,Fl,Palm Beach,945,1841,
36,59,36,47,NY,Kings,927,1579,
36,59,12,11,Fl,Broward,746,1348,
36,59,36,119,NY,Westchester,487,857,
36,59,6,37,Ca,Los Angeles,391,582,
36,59,12,25,Fl,Dade,294,553,
36,59,9,1,Ct,Fairfield,266,532,
36,59,34,3,NJ,Bergen,246,414,
36,59,36,5,NY,Bronx,230,414,
36,59,12,103,Fl,Pinellas,213,416,
36,59,34,23,NJ,Middlesex,188,337,
36,59,57,1,FR,Foreign / Overseas,178,334,
36,59,34,17,NJ,Hudson,172,233,
36,59,4,13,Az,Maricopa,163,309,
36,59,12,101,Fl,Pasco,141,277,
36,59,12,95,Fl,Orange,139,289,
36,59,6,73,Ca,San Diego,136,224,
36,59,17,31,Il,Cook,133,198,
36,59,57,5,FR,APO / FPO Zip Code,130,202,
36,59,12,53,Fl,Hernando,121,266,
36,59,34,25,NJ,Monmouth,119,273,
36,59,12,71,Fl,Lee,115,213,
36,59,36,85,NY,Richmond,113,200,
36,59,32,3,Nv,Clark,111,222,
36,59,12,9,Fl,Brevard,110,220,
36,59,12,57,Fl,Hillsborough,109,193,
36,59,9,9,Ct,New Haven,107,167,
36,59,36,71,NY,Orange,104,235,
36,59,25,17,Ma,Middlesex,103,160,
36,59,51,59,Va,Fairfax,98,166,
36,59,36,1,NY,Albany,97,140,
36,59,34,13,NJ,Essex,96,188,
36,59,12,127,Fl,Volusia,95,194,
36,59,11,1,DC,"Wash.,D.C.",94,110,
36,59,6,75,Ca,San Francisco,93,105,
36,59,34,27,NJ,Morris,92,187,
36,59,48,201,Tx,Harris,92,193,
36,59,12,111,Fl,St. Lucie,89,160,
36,59,6,59,Ca,Orange,89,152,
36,59,13,67,Ga,Cobb,85,169,
36,59,24,31,Md,Montgomery,83,125,
36,59,36,87,NY,Rockland,80,151,
36,59,25,25,Ma,Suffolk,79,83,
36,59,42,89,Pa,Monroe,78,171,
36,59,36,29,NY,Erie,77,109,
36,59,12,115,Fl,Sarasota,76,144,
36,59,13,121,Ga,Fulton,72,135,
36,59,42,101,Pa,Philadelphia,72,87,
36,59,37,119,NC,Mecklenburg,72,152,
36,59,36,55,NY,Monroe,71,104,
36,59,12,117,Fl,Seminole,68,162,
36,59,34,35,NJ,Somerset,68,132,
36,59,51,810,Va,Virginia Beach city,67,152,
36,59,36,111,NY,Ulster,65,120,
36,59,34,39,NJ,Union,65,116,
36,59,37,183,NC,Wake,63,123,
36,59,42,17,Pa,Bucks,62,123,
36,59,36,27,NY,Dutchess,61,126,
36,59,34,29,NJ,Ocean,61,104,
36,59,34,21,NJ,Mercer,61,123,
36,59,13,89,Ga,De Kalb,58,123,
36,59,9,3,Ct,Hartford,56,81,
36,59,36,105,NY,Sullivan,56,114,
36,59,34,31,NJ,Passaic,54,87,
36,59,53,33,Wa,King,52,73,
36,59,48,113,Tx,Dallas,51,94,
36,59,12,85,Fl,Martin,51,104,
36,59,4,19,Az,Pima,50,85,
36,59,36,67,NY,Onondaga,49,68,
36,59,12,17,Fl,Citrus,49,96,
36,59,51,13,Va,Arlington,48,66,
36,59,24,33,Md,Prince George's,48,93,
36,59,36,79,NY,Putnam,48,124,
36,59,12,35,Fl,Flagler,47,95,
36,59,24,5,Md,Baltimore,47,86,
36,59,25,21,Ma,Norfolk,46,78,
36,59,10,3,De,New Castle,46,99,
36,59,42,3,Pa,Allegheny,45,76,
36,59,12,15,Fl,Charlotte,44,90,
36,59,42,103,Pa,Pike,43,88,
36,59,12,97,Fl,Osceola,42,89,
36,59,36,91,NY,Saratoga,42,81,
36,59,42,127,Pa,Wayne,42,76,
36,59,36,25,NY,Delaware,40,73,
36,59,13,135,Ga,Gwinnett,40,79,
36,59,12,31,Fl,Duval,39,71,
36,59,42,91,Pa,Montgomery,39,67,
36,59,6,85,Ca,Santa Clara,38,55,
36,59,57,3,FR,Foreign / Puerto Rico,38,87,
36,59,12,81,Fl,Manatee,38,70,
36,59,6,1,Ca,Alameda,37,52,
36,59,15,3,Hi,Honolulu,37,53,
36,59,12,21,Fl,Collier,35,60,
36,59,24,510,Md,Baltimore city,35,51,
36,59,36,7,NY,Broome,34,54,
36,59,42,29,Pa,Chester,34,67,
36,59,12,61,Fl,Indian River,33,63,
36,59,36,83,NY,Rensselaer,33,48,
36,59,36,77,NY,Otsego,32,62,
36,59,36,21,NY,Columbia,31,58,
36,59,9,11,Ct,New London,31,47,
36,59,39,49,Oh,Franklin,28,46,
36,59,37,129,NC,New Hanover,28,60,
36,59,8,13,Co,Boulder,28,41,
36,59,8,5,Co,Arapahoe,28,59,
36,59,45,51,SC,Horry,28,48,
36,59,6,81,Ca,San Mateo,27,35,
36,59,6,71,Ca,San Bernardino,27,46,
36,59,36,39,NY,Greene,26,50,
36,59,12,83,Fl,Marion,26,48,
36,59,12,87,Fl,Monroe,26,42,
36,59,44,7,RI,Providence,26,37,
36,59,36,65,NY,Oneida,26,47,
36,59,42,71,Pa,Lancaster,25,59,
36,59,39,35,Oh,Cuyahoga,25,46,
36,59,36,113,NY,Warren,25,39,
36,59,48,439,Tx,Tarrant,25,48,
36,59,51,710,Va,Norfolk city,25,34,
36,59,36,109,NY,Tompkins,25,31,
36,59,51,41,Va,Chesterfield,24,50,
36,59,9,5,Ct,Litchfield,24,45,
36,59,42,45,Pa,Delaware,24,33,
36,59,13,63,Ga,Clayton,23,40,
36,59,33,11,NH,Hillsborough,23,43,
36,59,17,43,Il,Du Page,23,52,
36,59,34,5,NJ,Burlington,22,43,
36,59,45,45,SC,Greenville,22,44,
36,59,34,7,NJ,Camden,22,44,
36,59,37,63,NC,Durham,22,34,
36,59,8,31,Co,Denver,22,38,
36,59,6,65,Ca,Riverside,22,37,
36,59,12,109,Fl,St. Johns,22,40,
36,59,51,153,Va,Prince William,22,53,
36,59,42,79,Pa,Luzerne,22,43,
36,59,51,510,Va,Alexandria city,21,26,
36,59,37,135,NC,Orange,21,39,
36,59,27,53,Mn,Hennepin,21,29,
36,59,24,3,Md,Anne Arundel,21,36,
36,59,6,13,Ca,Contra Costa,21,34,
36,59,6,111,Ca,Ventura,20,48,
36,59,6,41,Ca,Marin,20,33,
36,59,35,1,NM,Bernalillo,20,26,
36,59,29,189,Mo,St. Louis,20,32,
36,59,42,95,Pa,Northampton,19,39,
36,59,12,69,Fl,Lake,19,36,
36,59,25,9,Ma,Essex,19,40,
36,59,12,105,Fl,Polk,19,47,
36,59,36,99,NY,Seneca,19,27,
36,59,37,81,NC,Guilford,19,40,
36,59,33,15,NH,Rockingham,18,33,
36,59,13,51,Ga,Chatham,18,42,
36,59,48,453,Tx,Travis,18,34,
36,59,45,13,SC,Beaufort,18,27,
36,59,9,7,Ct,Middlesex,18,28,
36,59,37,49,NC,Craven,18,40,
36,59,12,33,Fl,Escambia,18,31,
36,59,36,93,NY,Schenectady,18,28,
36,59,24,27,Md,Howard,18,36,
36,59,39,61,Oh,Hamilton,17,32,
36,59,37,67,NC,Forsyth,17,32,
36,59,13,113,Ga,Fayette,17,35,
36,59,51,760,Va,Richmond city,17,33,
36,59,17,97,Il,Lake,17,35,
36,59,21,111,Ky,Jefferson,17,26,
36,59,18,97,In,Marion,17,28,
36,59,25,3,Ma,Berkshire,16,37,
36,59,45,19,SC,Charleston,16,32,
36,59,37,125,NC,Moore,16,31,
36,59,22,71,La,Orleans,16,29,
36,59,8,41,Co,El Paso,16,38,
36,59,36,95,NY,Schoharie,16,32,
36,59,40,143,Ok,Tulsa,16,25,
36,59,8,59,Co,Jefferson,16,32,
36,59,37,133,NC,Onslow,16,41,
36,59,50,21,Vt,Rutland,15,26,
36,59,6,67,Ca,Sacramento,15,22,
36,59,26,125,Mi,Oakland,15,34,
36,59,48,141,Tx,El Paso,15,34,
36,59,37,51,NC,Cumberland,15,27,
36,59,42,77,Pa,Lehigh,15,37,
36,59,25,27,Ma,Worcester,15,27,
36,59,36,89,NY,St. Lawrence,14,26,
36,59,12,1,Fl,Alachua,14,16,
36,59,42,69,Pa,Lackawanna,14,31,
36,59,49,35,Ut,Salt Lake,14,19,
36,59,51,550,Va,Chesapeake city,14,25,
36,59,24,25,Md,Harford,14,21,
36,59,25,13,Ma,Hampden,14,24,
36,59,47,157,Tn,Shelby,13,28,
36,59,1,73,Al,Jefferson,13,23,
36,59,45,79,SC,Richland,13,23,
36,59,34,37,NJ,Sussex,13,18,
36,59,51,700,Va,Newport News city,13,30,
36,59,51,650,Va,Hampton city,12,19,
36,59,51,3,Va,Albemarle,12,30,
36,59,48,29,Tx,Bexar,12,19,
36,59,23,5,Me,Cumberland,12,15,
36,59,37,89,NC,Henderson,12,24,
36,59,36,115,NY,Washington,11,23,
36,59,42,43,Pa,Dauphin,11,18,
36,59,39,113,Oh,Montgomery,11,24,
36,59,25,23,Ma,Plymouth,11,20,
36,59,42,133,Pa,York,11,18,
36,59,53,61,Wa,Snohomish,11,22,
36,59,48,309,Tx,McLennan,11,17,
36,59,33,13,NH,Merrimack,11,18,
36,59,26,163,Mi,Wayne,11,20,
36,59,41,51,Or,Multnomah,11,14,
36,59,6,97,Ca,Sonoma,11,14,
36,59,51,95,Va,James City,11,24,
36,59,10,1,De,Kent,11,22,
36,59,51,87,Va,Henrico,11,19,
36,59,55,25,Wi,Dane,11,18,
36,59,32,31,Nv,Washoe,11,22,
36,59,26,161,Mi,Washtenaw,10,10,
36,59,1,97,Al,Mobile,10,25,
36,59,36,69,NY,Ontario,10,16,
36,59,42,41,Pa,Cumberland,10,15,
36,59,34,41,NJ,Warren,10,19,
